city,ym_str,gmv,d_gmv,impression,ctr,cvr,arpu,contrib_impression,contrib_ctr,contrib_cvr,contrib_arpu
深圳,2025-04,57780.79,0.13303626905987365,21,0.7142857142857143,0.6,3041.0942105263157,-2.4262059853601676,-1.9920377691875693,-1.9506800462683627,0.5935903671055107
深圳,2025-05,53879.19,-0.06991204947408924,21,0.7619047619047619,0.5,3367.449375,0.0,0.9231387382155104,-2.6078702908219915,1.4580921060017198
深圳,2025-06,51742.09,-0.04047274780044319,28,0.8928571428571429,0.76,2351.913181818182,7.108044007049864,3.9188105279795686,10.3454882016585,-8.868349653172032
深圳,2025-07,55647.57,0.07276684077883822,33,0.6363636363636364,0.6666666666666666,2318.64875,2.257938499634004,-4.653993973234866,-1.8006589403082798,-0.19575586982104587
深圳,2025-08,61960.31,0.1074556077640576,29,0.20689655172413793,1.1666666666666667,2581.679583333333,-1.202466154802445,-10.455957212418037,5.2078788588137925,1.0
深圳,2025-09,56050.14,-0.10024737147914209,33,0.7272727272727273,0.5416666666666666,2802.507,1.2889288723833567,12.53980639184578,-7.653618657455829,0.8187165818296656
深圳,2025-10,64591.159999999996,0.14183091203465992,38,0.6052631578947368,0.782608695652174,2583.6463999999996,0.9946956995202101,-1.2947686089321977,2.5945120818478444,-0.5733068913755488
深圳,2025-11,49426.88,-0.2675831535558313,26,0.6153846153846154,0.625,3089.18,-1.4182119339800774,0.06197747427352539,-0.8404160285293487,0.6678445436412779
深圳,2025-12,45302.3,-0.08713660193669348,33,0.7878787878787878,0.5,2384.3315789473686,2.7360606007818458,2.8357405136847476,-2.56084752394095,-2.9721936948093353
深圳,2026-01,46677.89,0.029912801198673122,16,0.75,1.0833333333333333,2917.368125,-24.20097116343657,-1.6471559677589889,25.848127131195554,6.745040585977644
深圳,2026-02,39873.73,-0.15755289395768557,28,0.6428571428571429,0.7777777777777778,2658.248666666667,3.551923254965537,-0.9784058924913113,-2.1031485213050796,-0.5903691800487951
深圳,2026-03,41624.93,0.0429815555494919,27,0.37037037037037035,1.6,2774.9953333333333,-0.8461221029796953,-12.829201123172536,16.782037046008416,0.9999999999999793
深圳,2026-04,47132.96,0.12427327735340121,17,1.1176470588235294,0.5789473684210527,2356.648,-3.722630736071527,8.887489182245176,-8.179935037224508,-1.3149149887926923
深圳,2026-05,27196.07,-0.5499000664020848,27,0.7037037037037037,0.47368421052631576,2719.607,0.8412865358882217,-0.8412865358882217,-0.3649221153492671,0.26049663004244483
深圳,2026-06,40110.28,0.3885601829915597,29,0.5862068965517241,0.5294117647058824,2111.0673684210524,0.18390706796557496,-0.4701577955977483,0.28625072763217346,-0.6518776608315978
深圳,2026-07,55138.63,0.3182178988796629,21,0.6190476190476191,0.7692307692307693,2756.9314999999997,-1.0143156415758716,0.17129585061142336,1.1741152951103966,0.8388107816432214
深圳,2026-08,34298.229999999996,-0.47475681009820647,29,0.7241379310344828,0.9047619047619048,2286.5486666666666,0.679871010583889,0.33027369942602863,0.3418188058786132,-0.3940432947296282
深圳,2026-09,65874.29,0.652654479472984,26,0.6153846153846154,0.9375,2439.7885185185182,-0.16731562472867728,-0.24934238350751406,0.05446210596472693,0.09939074443071955
深圳,2026-10,37794.53,-0.5555838456553523,20,0.65,0.8461538461538461,2907.2715384615385,-0.47223162897764454,0.09849980361595011,-0.18451861825584637,0.31553052569528334
深圳,2026-11,39743.39,0.0502791548050876,30,0.5,1.1333333333333333,2207.966111111111,8.064278520193756,-5.218151846119402,5.811896177451327,-5.472312466193222
深圳,2026-12,71439.95,0.5864136987154165,29,0.6551724137931034,0.47368421052631576,2857.598,-0.057811663932723995,0.46092089992441015,-1.4876486458198983,0.4398083337895253
西安,2025-02,51119.57,0.045895429037919655,22,0.9090909090909091,0.55,2555.9785,-0.9685444390138882,5.830543901527784,-11.619860426131503,-0.11761226472402461
西安,2025-03,26874.5,-0.6429895168297133,25,0.96,0.75,1580.8529411764705,0.19881097306247275,0.08474194968640547,0.4823638958113522,-0.7472448224364802
西安,2025-04,37985.57,0.34602846914239294,24,0.875,0.5238095238095238,2921.966923076923,-0.11797293621946552,-0.26792419228984576,-1.0373282099096977,1.7752656515793406
西安,2025-05,41569.38,0.09015748778545785,22,1.0,0.8636363636363636,2078.469,-0.9651042761604587,1.481090433024032,5.546113839407907,-3.7781157913091077
西安,2025-06,23735.89,-0.5603755898844156,20,0.85,0.5882352941176471,2373.589,-0.17008267584243653,-0.29001786021995796,-0.6852989027404011,0.23693321599342965
西安,2025-07,25758.01,0.08175739803227344,26,0.5769230769230769,0.8666666666666667,2341.6372727272724,3.209058394494452,-4.739967473873399,4.7399674738733975,-0.16576826193395125
西安,2025-08,48327.05,0.6292457986024296,16,0.9375,0.8,2842.7676470588235,-0.7715710090715359,0.7715710090715356,-0.12720419882232545,0.3081907384607134
西安,2025-09,23782.7,-0.7090330196937842,19,1.0,0.5263157894736842,1698.7642857142857,0.24237271347514602,0.09102329418373767,-0.590537144573347,-0.7261678806936114
西安,2025-10,46830.74,0.6775813992990845,26,0.6923076923076923,0.7222222222222222,2926.92125,0.46290756974660313,-0.5427019993549198,0.4670014349052311,0.8029293709026656
西安,2025-11,37337.86,-0.22653199963023596,27,0.7037037037037037,1.0,2196.344705882353,0.16660042750891635,0.07207323165856877,1.4365405371682987,-1.2676205653743848
西安,2025-12,63420.26,0.5297755434781077,24,0.6666666666666666,0.6875,2536.8104000000003,-0.22232629857374794,-0.10205684640576489,-0.7072683026880693,0.27202664305713914
西安,2026-01,51168.94,-0.21465066141531786,25,0.68,0.6470588235294118,2558.447,0.19017875021251474,0.09225514221856793,-0.28243389243108347,0.03956610169703191
西安,2026-02,21874.52,-0.8498102181938005,27,0.48148148148148145,0.7692307692307693,1822.8766666666668,0.0905626214988362,-0.40623779326230536,0.20352050738805322,-0.3988944674592077
西安,2026-03,34648.67,0.4599368519150637,22,0.5454545454545454,0.25,2038.1570588235293,-0.4452663703577993,0.2712365935737513,-2.443661759158092,0.24270757427252482
西安,2026-04,61204.88,0.5689675838405712,13,1.0769230769230769,1.0,2110.5131034482756,-0.9246451130758873,1.195575626879029,2.436508512070769,0.06131297968653473
西安,2026-05,53589.36,-0.1328763839925653,19,0.8421052631578947,0.6875,2977.1866666666665,2.855959880170556,-1.851030421584493,-2.8198648863170113,2.5892312671376816
西安,2026-06,46213.39,-0.148080957973022,18,0.9444444444444444,0.4117647058823529,2567.4105555555557,-0.3651193374919004,0.7745212122925736,-3.4616857736217606,-0.999999999999988
西安,2026-07,65430.62,0.3477207616765572,15,0.8666666666666667,0.46153846153846156,2617.2248,-0.5243332492281444,-0.24715932803767,0.3281751317270121,0.05526473199893307
西安,2026-08,48760.47,-0.29407040099737536,20,0.7,0.9285714285714286,2868.2629411764706,0.9782761933063383,-0.7262686063394913,2.3772603897187166,0.31146310374646297
西安,2026-09,30883.33,-0.4567033874848434,11,1.1818181818181819,0.46153846153846156,1816.6664705882354,-1.3090268588722929,1.1467596758722962,-1.5307132270897819,-1.000000000000002
西安,2026-10,36556.52,0.1686429999296788,24,0.875,0.7619047619047619,2812.04,4.62609511141813,-1.7823774328790865,2.972291603913919,2.590721148856112
西安,2026-11,30652.84,-0.1761342389163829,20,0.8,0.6875,2357.9107692307693,-1.035128422024234,-0.508771941452162,-0.5834171401879025,-0.999999999999995
西安,2026-12,69804.19,0.8229687194765063,25,0.92,0.4782608695652174,2684.7765384615386,0.2711446328800349,0.16982655484653394,-0.44097118772656885,0.15774784125348046
重庆,2025-02,44598.74,-0.582078389334594,25,0.48,0.9166666666666666,2477.7077777777777,0.1432480752882254,-1.2609455848708646,0.4739810337489569,-0.2409394329445503
重庆,2025-03,79767.32,0.5814082892625922,31,0.6129032258064516,0.5789473684210527,3190.6928000000003,0.3699833380252873,0.4203946766419463,-0.7903780146672332,0.4349855806344239
重庆,2025-04,37258.8,-0.7612257382328131,29,0.7931034482758621,0.5217391304347826,2069.9333333333334,-0.0876105091421321,0.33859418870904273,-0.13667937715114245,-0.568453810121213
重庆,2025-05,56544.07,0.4171321755748352,28,0.7142857142857143,0.7,2570.185,-0.08412518109616508,-0.2509291507413584,0.7046030956432127,0.5189277950433473
重庆,2025-06,50893.409999999996,-0.10528688848404855,31,0.7741935483870968,0.5,2423.4957142857143,0.9667176585369699,0.7649467435464604,-3.195765792548708,-0.5581594602642227
重庆,2025-07,28955.49,-0.5639736222806153,28,0.4642857142857143,0.9230769230769231,1930.3660000000002,-0.18047421065253055,-0.906641300897667,1.0871155115501974,-0.40339011732397106
重庆,2025-08,53888.28,0.6211531912225361,33,0.48484848484848486,0.6875,2342.9686956521737,0.2645129311304025,0.069767513230794,-0.4743608274602133,0.311854111244832
重庆,2025-09,52733.159999999996,-0.02166853488682463,26,0.7307692307692307,0.5789473684210527,3295.8224999999998,-11.002636989082353,18.9335034654841,-7.930866476401749,15.748040215216886
重庆,2025-10,47558.46,-0.10328478853458911,39,0.6153846153846154,0.75,2161.748181818182,3.9257001332038133,-1.663848659273849,2.5062900121986376,-4.083258780279019
重庆,2025-11,32320.66,-0.38625303691047286,25,0.84,0.6666666666666666,2486.2046153846154,-1.1512811001263834,0.805571474921616,-0.30493750055273666,0.3620426135800679
重庆,2025-12,49198.35,0.420153432114061,24,0.8333333333333334,0.6,2139.058695652174,-0.09715973118404202,-0.018964904342406125,-0.25076676186527874,-0.3579440624745985
重庆,2026-01,74435.55,0.4140735639483015,30,0.8333333333333334,0.44,3101.4812500000003,0.5388983280808285,0.0,-0.7490333972215705,0.8972172625246142
重庆,2026-02,57655.5,-0.2554480048386214,30,0.6666666666666666,0.8,2217.519230769231,0.0,-0.8735380472248362,2.3403471134303926,-1.3133424656187984
重庆,2026-03,63886.92,0.10262900013474763,32,0.6875,0.5454545454545454,2281.675714285714,0.6288526737358318,0.2998339516740086,-3.731813149823665,0.2779041785808985
重庆,2026-04,57977.8,-0.09705446694000841,31,0.6451612903225806,1.0,2760.847619047619,-0.32712248406046956,-0.6549052660196817,6.245315879638822,1.964130158270848
重庆,2026-05,38194.659999999996,-0.41736446338995137,29,0.6896551724137931,0.7,2387.1662499999998,-0.15979169370814672,0.15979169370814728,-0.8545886754270318,-0.348450241127575
重庆,2026-06,83405.77,0.7810217763588305,26,1.0384615384615385,0.5555555555555556,2876.0610344827587,-0.13981593762223318,0.5240620643428521,-0.29590944575302747,0.23855246326261012
重庆,2026-07,60826.35,-0.31569440837933804,37,0.6216216216216216,0.43478260869565216,2644.6239130434783,1.1176041300002768,-1.6255087549137222,-0.7764548611784285,-0.2657405139124559
重庆,2026-08,67511.08,0.1042686493113063,32,0.625,0.75,2500.4103703703704,-1.3923841039797098,0.051981755831102774,5.229060260054617,-0.5377838989403001
重庆,2026-09,52218.59,-0.2568531707983386,27,1.0740740740740742,0.5517241379310345,2901.0327777777775,-0.6614636536014933,2.108062717485374,-1.1953328601731157,0.5785871237170899
重庆,2026-10,60027.69,0.13936739400626763,27,0.9259259259259259,0.48,2401.1076000000003,0.0,-1.0649550145968762,-0.9992442516880581,-1.3571084851974926
重庆,2026-11,72968.95,0.1952280524351444,32,1.03125,0.48484848484848486,2806.498076923077,0.8702593437581856,0.551830018581327,0.05147997804690605,0.7991030865489432
重庆,2026-12,63007.71,-0.14677690834289692,22,0.6818181818181818,0.8666666666666667,2863.9868181818183,-2.552809250935168,-2.8189986803389644,3.957148315381679,0.13814963504271743
