global_product_id,product_name,category,current_period,previous_period,gmv_delta,contribution_pct
P-JD-373896,ZARA 图书文具 96,电子产品,1417.22,0.0,1417.22,0.008585256139246869
P-TAOBAO-938816,小米 食品饮料 81,美妆个护,1416.9299999999998,0.0,1416.9299999999998,0.00858349937298589
P-TAOBAO-124777,三星 美妆个护 17,电子产品,2007.95,596.14,1411.81,0.008552483361757611
P-JD-859303,三星 图书文具 4,图书文具,1409.23,0.0,1409.23,0.00853685419984961
P-TAOBAO-357495,华为 电子产品 23,母婴用品,2250.52,841.45,1409.07,0.008535884949498727
P-TAOBAO-988498,海尔 美妆个护 2,母婴用品,1407.92,0.0,1407.92,0.00852891846260175
P-DOUYIN-589610,华为 运动户外 65,运动户外,1634.74,236.53,1398.21,0.008470097081932491
P-TAOBAO-727309,Apple 美妆个护 71,食品饮料,1876.07,482.74,1393.33,0.008440534946230534
P-DOUYIN-255985,海尔 服装鞋帽 95,家居用品,1391.88,0.0,1391.88,0.008431751114925652
P-TAOBAO-919678,阿迪达斯 电子产品 71,食品饮料,1389.01,0.0,1389.01,0.008414365186756674
P-JD-316242,阿迪达斯 电子产品 26,食品饮料,2495.31,1107.13,1388.1799999999998,0.008409337200561463
P-JD-860100,华为 图书文具 6,家居用品,1387.98,0.0,1387.98,0.00840812563762286
P-TAOBAO-271127,阿迪达斯 电子产品 39,运动户外,1842.8200000000002,456.97,1385.8500000000001,0.00839522249232672
P-JD-642305,三星 家居用品 42,电子产品,1381.5,0.0,1381.5,0.008368870998412067
P-JD-704135,格力 电子产品 78,美妆个护,1495.02,118.49,1376.53,0.00833876365938774
P-TAOBAO-331534,Apple 运动户外 51,运动户外,1625.4,259.18,1366.22,0.008276307589902667
P-DOUYIN-277162,Apple 图书文具 4,电子产品,1363.24,0.0,1363.24,0.008258255302117457
P-JD-163775,海尔 美妆个护 93,美妆个护,1355.74,0.0,1355.74,0.008212821691919779
P-TAOBAO-936907,Apple 服装鞋帽 88,食品饮料,1619.06,276.86,1342.1999999999998,0.00813079888097624
P-JD-769000,ZARA 美妆个护 62,图书文具,1342.02,0.0,1342.02,0.008129708474331495
P-JD-111728,阿迪达斯 服装鞋帽 21,服装鞋帽,3645.37,2307.75,1337.62,0.00810305408968219
P-JD-894252,华为 食品饮料 6,食品饮料,1336.98,0.0,1336.98,0.008099177088278658
P-DOUYIN-190314,优衣库 家居用品 3,服装鞋帽,1331.07,0.0,1331.07,0.008063375403442888
P-DOUYIN-696213,优衣库 美妆个护 25,运动户外,1327.3,0.0,1327.3,0.008040537442050188
P-DOUYIN-600902,格力 服装鞋帽 16,美妆个护,1325.88,0.0,1325.88,0.008031935345186095
P-DOUYIN-498821,Apple 母婴用品 22,家居用品,1455.8899999999999,134.26,1321.6299999999999,0.008006189632740744
P-JD-745149,ZARA 家居用品 11,美妆个护,1319.8,0.0,1319.8,0.007995103831852512
P-TAOBAO-417420,海尔 图书文具 43,家居用品,3724.58,2405.61,1318.9699999999998,0.007990075845657302
P-DOUYIN-271587,格力 运动户外 10,电子产品,3968.25,2649.31,1318.94,0.007989894111216513
P-DOUYIN-294176,优衣库 食品饮料 22,电子产品,1315.95,0.0,1315.95,0.007971781245284372
P-JD-176791,阿迪达斯 母婴用品 71,图书文具,2063.73,757.41,1306.3200000000002,0.007913444489790556
P-JD-152775,阿迪达斯 运动户外 78,运动户外,1297.95,0.0,1297.95,0.007862740580809947
P-JD-214793,小米 电子产品 32,电子产品,1292.56,0.0,1292.56,0.00783008895961455
P-DOUYIN-320341,华为 食品饮料 22,服装鞋帽,3207.65,1918.02,1289.63,0.007812339562563992
P-DOUYIN-637425,耐克 图书文具 58,服装鞋帽,1289.6,0.0,1289.6,0.0078121578281231995
P-DOUYIN-975114,海尔 美妆个护 60,食品饮料,1287.07,0.0,1287.07,0.0077968315569498505
P-DOUYIN-752640,优衣库 食品饮料 42,家居用品,1917.98,632.27,1285.71,0.007788592928967338
P-TAOBAO-305965,阿迪达斯 图书文具 31,母婴用品,2001.51,722.82,1278.69,0.0077460670698223134
P-DOUYIN-556316,海尔 图书文具 75,电子产品,2377.61,1102.12,1275.4900000000002,0.007726682062804639
P-DOUYIN-693308,三星 图书文具 32,运动户外,1270.87,0.0,1270.87,0.007698694958922868
P-TAOBAO-348534,格力 美妆个护 31,图书文具,1592.07,333.49,1258.58,0.007624244416345609
P-JD-654368,ZARA 电子产品 66,食品饮料,1353.03,94.81,1258.22,0.007622063603056121
P-JD-806642,耐克 母婴用品 97,母婴用品,2860.28,1605.66,1254.6200000000001,0.0076002554701612365
P-TAOBAO-181447,格力 图书文具 15,美妆个护,1251.5,0.0,1251.5,0.007581355088319002
P-JD-660151,Apple 图书文具 72,家居用品,2661.0,1409.78,1251.22,0.007579658900204955
P-TAOBAO-409327,耐克 母婴用品 40,美妆个护,1248.65,0.0,1248.65,0.007564090316443886
P-TAOBAO-658799,华为 电子产品 90,运动户外,1794.83,549.25,1245.58,0.007545492825336302
P-TAOBAO-931113,小米 图书文具 17,美妆个护,1238.83,0.0,1238.83,0.007504602576158393
P-TAOBAO-600698,阿迪达斯 美妆个护 31,母婴用品,1362.17,126.25,1235.92,0.0074869743354016955
P-JD-669082,优衣库 图书文具 98,服装鞋帽,1442.02,211.28,1230.74,0.007455594855291832
P-DOUYIN-387644,三星 图书文具 86,美妆个护,2608.82,1379.67,1229.15,0.007445962929929926
P-DOUYIN-472338,海尔 美妆个护 53,母婴用品,1227.63,0.0,1227.63,0.00743675505159653
P-DOUYIN-844730,耐克 运动户外 59,电子产品,2225.81,999.64,1226.17,0.007427910642144715
P-JD-200848,华为 母婴用品 76,图书文具,1812.26,586.22,1226.04,0.007427123126234622
P-DOUYIN-929219,华为 母婴用品 89,图书文具,2324.86,1101.33,1223.5300000000002,0.007411918011355134
P-JD-338537,三星 食品饮料 6,美妆个护,1221.08,0.0,1221.08,0.007397076365357224
P-TAOBAO-278392,华为 食品饮料 23,食品饮料,3493.25,2272.74,1220.5100000000002,0.0073936234109822025
P-JD-715968,优衣库 母婴用品 64,母婴用品,1220.23,0.0,1220.23,0.007391927222868155
P-TAOBAO-685720,耐克 运动户外 35,美妆个护,2412.23,1202.43,1209.8,0.0073287442156199185
P-TAOBAO-543845,Apple 食品饮料 56,服装鞋帽,1925.38,715.82,1209.56,0.007327290340093593
P-JD-975833,ZARA 电子产品 4,母婴用品,1231.5,23.24,1208.26,0.007319415180992663
P-JD-163510,ZARA 服装鞋帽 91,服装鞋帽,1205.37,0.0,1205.37,0.007301908096529824
P-DOUYIN-643878,海尔 图书文具 91,食品饮料,1200.17,0.0,1200.17,0.007270407460126103
P-JD-441353,Apple 电子产品 54,家居用品,1357.18,158.07,1199.1100000000001,0.0072639861765514974
P-TAOBAO-686715,小米 服装鞋帽 57,食品饮料,1194.7,0.0,1194.7,0.0072372712137552635
P-JD-393128,海尔 家居用品 88,食品饮料,3399.55,2206.11,1193.44,0.007229638367242054
P-JD-947297,耐克 家居用品 65,服装鞋帽,2436.72,1245.6599999999999,1191.06,0.007215220768272657
P-JD-383335,华为 家居用品 55,母婴用品,1190.61,0.0,1190.61,0.007212494751660796
P-JD-801201,华为 母婴用品 76,食品饮料,1188.38,0.0,1188.38,0.007198985824895355
P-TAOBAO-858268,ZARA 母婴用品 23,图书文具,1186.75,0.0,1186.75,0.007189111586945725
P-DOUYIN-462292,ZARA 运动户外 16,母婴用品,2193.26,1008.11,1185.15,0.007179419083436889
P-DOUYIN-159720,耐克 食品饮料 15,图书文具,1182.5,0.0,1182.5,0.007163365874500375
P-JD-810902,阿迪达斯 母婴用品 13,图书文具,1180.08,0.0,1180.08,0.007148705962943258
P-DOUYIN-793746,阿迪达斯 服装鞋帽 50,电子产品,4292.59,3114.81,1177.7800000000002,0.007134772989149305
P-TAOBAO-962507,ZARA 运动户外 41,美妆个护,1628.39,455.29,1173.1000000000001,0.007106422416385955
P-JD-504537,优衣库 食品饮料 100,运动户外,1173.05,0.0,1173.05,0.007106119525651302
P-DOUYIN-608024,ZARA 美妆个护 2,母婴用品,2648.9700000000003,1478.65,1170.3200000000002,0.007089581691539349
P-DOUYIN-747149,优衣库 运动户外 46,美妆个护,1168.42,0.0,1168.42,0.007078071843622604
P-TAOBAO-267643,华为 美妆个护 5,食品饮料,1168.06,0.0,1168.06,0.0070758910303331144
P-JD-330784,ZARA 运动户外 51,图书文具,3087.2200000000003,1919.7,1167.5200000000002,0.007072619810398884
P-DOUYIN-450124,耐克 服装鞋帽 1,食品饮料,2462.22,1300.1100000000001,1162.1099999999997,0.007039847032909623
P-DOUYIN-770172,优衣库 运动户外 33,食品饮料,1159.4099999999999,0.0,1159.4099999999999,0.00702349093323846
P-TAOBAO-517280,阿迪达斯 图书文具 67,电子产品,3156.61,1999.87,1156.7400000000002,0.00700731656800809
P-TAOBAO-192377,海尔 美妆个护 98,运动户外,1156.16,0.0,1156.16,0.007003803035486135
P-JD-796217,华为 母婴用品 61,母婴用品,1152.86,0.0,1152.86,0.006983812246999156
P-DOUYIN-173959,三星 母婴用品 31,图书文具,1152.35,0.0,1152.35,0.006980722761505714
P-JD-874586,Apple 食品饮料 23,图书文具,1416.8700000000001,273.6,1143.27,0.006925717804093061
P-JD-562207,小米 食品饮料 97,电子产品,1138.94,0.0,1138.94,0.006899487466472269
P-DOUYIN-117394,优衣库 服装鞋帽 29,母婴用品,1733.54,594.65,1138.8899999999999,0.0068991845757376165
P-JD-478255,耐克 电子产品 64,服装鞋帽,2443.21,1305.33,1137.88,0.006893066182897665
P-TAOBAO-144443,小米 家居用品 59,家居用品,1129.26,0.0,1129.26,0.0068408478202438006
P-JD-869280,ZARA 电子产品 95,图书文具,1904.68,777.51,1127.17,0.006828186987535382
P-DOUYIN-996803,三星 图书文具 70,美妆个护,1124.2,0.0,1124.2,0.006810195277897102
P-DOUYIN-629295,华为 服装鞋帽 5,图书文具,1616.11,492.62,1123.4899999999998,0.006805894229465053
P-TAOBAO-404743,阿迪达斯 母婴用品 32,电子产品,1122.63,0.0,1122.63,0.006800684508829055
P-DOUYIN-527551,耐克 图书文具 74,食品饮料,1246.0,124.6,1121.4,0.0067932333967566354
P-DOUYIN-658916,Apple 运动户外 23,电子产品,1121.22,0.0,1121.22,0.006792142990111891
P-JD-716468,阿迪达斯 食品饮料 32,服装鞋帽,1118.6,0.0,1118.6,0.006776271515616168
P-DOUYIN-119632,格力 图书文具 64,电子产品,2249.7400000000002,1132.44,1117.3000000000002,0.0067683963565152395
P-JD-201525,ZARA 图书文具 79,图书文具,1864.1100000000001,747.91,1116.2000000000003,0.006761732760352915
P-TAOBAO-528243,三星 美妆个护 60,母婴用品,1115.05,0.0,1115.05,0.006754766273455936
P-JD-157169,Apple 食品饮料 90,运动户外,1112.48,0.0,1112.48,0.006739197689694865
P-TAOBAO-950502,三星 家居用品 100,图书文具,1112.13,0.0,1112.13,0.006737077454552307
P-DOUYIN-896459,耐克 图书文具 97,食品饮料,3268.5299999999997,2163.95,1104.58,0.006691340953619979
P-DOUYIN-232918,华为 电子产品 92,运动户外,1100.8600000000001,0.0,1100.8600000000001,0.006668805882961932
P-TAOBAO-223915,华为 家居用品 97,食品饮料,1096.34,0.0,1096.34,0.0066414245605494636
P-TAOBAO-936087,Apple 服装鞋帽 18,运动户外,2864.37,1768.61,1095.76,0.006637911028027511
P-DOUYIN-468395,华为 家居用品 28,电子产品,1092.45,0.0,1092.45,0.006617859661393603
P-DOUYIN-972947,小米 图书文具 67,母婴用品,1091.49,0.0,1091.49,0.0066120441592883005
P-JD-191365,小米 家居用品 72,家居用品,1091.48,0.0,1091.48,0.00661198358114137
P-DOUYIN-435174,耐克 图书文具 44,美妆个护,1648.52,557.37,1091.15,0.006609984502292673
P-DOUYIN-660243,ZARA 食品饮料 69,母婴用品,1756.31,673.26,1083.05,0.006560916203279181
P-TAOBAO-724517,阿迪达斯 服装鞋帽 68,电子产品,1076.9099999999999,0.0,1076.9099999999999,0.006523721221064016
P-JD-792526,小米 图书文具 82,美妆个护,1072.72,0.0,1072.72,0.006498338977500248
P-DOUYIN-180898,三星 运动户外 16,美妆个护,1445.32,374.63,1070.69,0.00648604161367341
P-DOUYIN-518702,海尔 家居用品 11,运动户外,1070.4,0.0,1070.4,0.0064842848474124335
P-DOUYIN-336887,ZARA 美妆个护 61,母婴用品,1639.8799999999999,572.2,1067.6799999999998,0.0064678075914474074
P-DOUYIN-213438,阿迪达斯 家居用品 18,服装鞋帽,1065.75,0.0,1065.75,0.006456116009089873
P-DOUYIN-745204,格力 母婴用品 62,运动户外,1683.43,618.9,1064.5300000000002,0.006448725475164386
P-DOUYIN-701925,三星 母婴用品 46,家居用品,1064.16,0.0,1064.16,0.006446484083727966
P-JD-935994,格力 电子产品 51,食品饮料,1064.11,0.0,1064.11,0.006446181192993314
P-DOUYIN-550097,海尔 服装鞋帽 84,服装鞋帽,1056.58,0.0,1056.58,0.006400565848354847
P-JD-482959,海尔 电子产品 78,运动户外,1056.14,0.0,1056.14,0.006397900409889918
P-JD-182839,优衣库 服装鞋帽 66,运动户外,1793.87,740.95,1052.9199999999998,0.00637839424657838
P-JD-275519,海尔 食品饮料 64,美妆个护,2295.61,1243.08,1052.5300000000002,0.0063760316988481025
P-DOUYIN-278826,小米 食品饮料 60,食品饮料,3665.7,2624.47,1041.23,0.0063075783928169355
P-JD-175758,小米 家居用品 64,家居用品,1040.54,0.0,1040.54,0.0063033985006787484
P-DOUYIN-530402,小米 电子产品 77,图书文具,2405.9700000000003,1370.33,1035.6400000000003,0.0062737152086829355
P-DOUYIN-134539,海尔 美妆个护 12,食品饮料,1771.46,737.05,1034.41,0.006266264096610515
P-TAOBAO-220347,海尔 食品饮料 33,电子产品,4585.59,3551.94,1033.65,0.006261660157443817
P-TAOBAO-123946,小米 服装鞋帽 81,食品饮料,4491.35,3463.43,1027.9200000000005,0.006226948879252795
P-JD-212137,优衣库 美妆个护 56,母婴用品,1027.37,0.0,1027.37,0.006223617081171628
P-DOUYIN-672059,海尔 运动户外 59,服装鞋帽,1026.53,0.0,1026.53,0.006218528516829489
P-TAOBAO-260518,阿迪达斯 美妆个护 19,家居用品,1024.42,0.0,1024.42,0.00620574652782721
P-JD-881155,Apple 家居用品 88,美妆个护,1537.1599999999999,513.57,1023.5899999999998,0.006200718541631998
P-JD-670492,ZARA 母婴用品 26,食品饮料,5120.98,4107.37,1013.6099999999997,0.0061402615509956225
P-DOUYIN-407455,优衣库 母婴用品 25,美妆个护,1007.96,0.0,1007.96,0.006106034897980041
P-JD-688712,格力 运动户外 98,母婴用品,1007.43,0.0,1007.43,0.006102824256192738
P-DOUYIN-136322,耐克 母婴用品 79,服装鞋帽,3692.7,2686.8700000000003,1005.8299999999995,0.006093131752683898
P-TAOBAO-281478,ZARA 母婴用品 75,服装鞋帽,3098.3,2092.53,1005.77,0.0060927682838023195
P-JD-833991,优衣库 服装鞋帽 63,食品饮料,1004.44,0.0,1004.44,0.006084711390260599
P-DOUYIN-782665,阿迪达斯 服装鞋帽 88,电子产品,993.4,0.0,993.4,0.006017833116049618
P-TAOBAO-223837,海尔 母婴用品 89,电子产品,991.43,0.0,991.43,0.006005899221104361
P-DOUYIN-179238,ZARA 图书文具 14,美妆个护,983.76,0.0,983.76,0.00595943578240887
P-DOUYIN-501998,ZARA 母婴用品 3,图书文具,2006.92,1024.13,982.79,0.005953559702156637
P-JD-520851,小米 服装鞋帽 48,图书文具,982.46,0.0,982.46,0.00595156062330794
P-JD-743364,耐克 服装鞋帽 53,家居用品,1962.66,981.65,981.0100000000001,0.005942776792003056
P-JD-286554,格力 图书文具 46,食品饮料,979.65,0.0,979.65,0.005934538164020543
P-TAOBAO-598765,阿迪达斯 电子产品 12,图书文具,977.2,0.0,977.2,0.005919696518022636
P-DOUYIN-601427,华为 母婴用品 90,食品饮料,976.76,0.0,976.76,0.005917031079557706
P-DOUYIN-399960,三星 图书文具 28,电子产品,976.58,0.0,976.58,0.005915940672912961
P-TAOBAO-309676,海尔 图书文具 17,美妆个护,1026.8,50.97,975.8299999999999,0.005911397311893193
P-DOUYIN-607927,格力 母婴用品 90,母婴用品,975.07,0.0,975.07,0.005906793372726496
P-TAOBAO-684315,格力 电子产品 11,母婴用品,3165.43,2191.5499999999997,973.8800000000001,0.005899584573241798
P-JD-986660,耐克 运动户外 30,美妆个护,967.42,0.0,967.42,0.005860451090324865
P-DOUYIN-425170,Apple 母婴用品 3,食品饮料,967.09,0.0,967.09,0.005858452011476167
P-JD-448813,阿迪达斯 图书文具 42,服装鞋帽,963.45,0.0,963.45,0.005836401565993562
P-DOUYIN-467769,格力 图书文具 44,运动户外,962.36,0.0,962.36,0.005829798547978166
P-TAOBAO-140002,小米 服装鞋帽 60,家居用品,958.81,0.0,958.81,0.005808293305817932
P-DOUYIN-675543,阿迪达斯 电子产品 92,服装鞋帽,8062.93,7104.27,958.6599999999999,0.005807384633613978
P-DOUYIN-470715,小米 食品饮料 39,运动户外,958.28,0.0,958.28,0.0058050826640306296
P-TAOBAO-656686,阿迪达斯 服装鞋帽 98,美妆个护,1666.72,708.86,957.86,0.00580253838185956
P-DOUYIN-697541,三星 美妆个护 35,电子产品,1811.51,854.06,957.45,0.00580005467783542
P-DOUYIN-940577,海尔 电子产品 55,食品饮料,951.6,0.0,951.6,0.005764616461881232
P-TAOBAO-914474,耐克 服装鞋帽 89,服装鞋帽,946.18,0.0,946.18,0.005731783106245045
P-JD-517844,优衣库 家居用品 73,图书文具,940.33,0.0,940.33,0.0056963448902908565
P-DOUYIN-280688,ZARA 家居用品 34,家居用品,939.24,0.0,939.24,0.005689741872275461
P-DOUYIN-973940,优衣库 服装鞋帽 2,图书文具,1177.86,241.31,936.55,0.005673446350751227
P-DOUYIN-280383,海尔 美妆个护 73,家居用品,1545.49,613.7,931.79,0.005644611152812435
P-JD-339960,ZARA 美妆个护 36,图书文具,930.69,0.0,930.69,0.00563794755665011
P-DOUYIN-126566,格力 家居用品 74,母婴用品,2277.05,1349.0700000000002,927.98,0.005621530878832015
P-DOUYIN-606232,ZARA 运动户外 96,家居用品,1800.78,873.59,927.1899999999999,0.005616745205224527
P-DOUYIN-302047,ZARA 母婴用品 51,家居用品,923.62,0.0,923.62,0.005595118806770433
P-DOUYIN-871560,耐克 服装鞋帽 82,食品饮料,1567.46,648.66,918.8000000000001,0.00556592013995006
P-JD-588904,华为 服装鞋帽 17,家居用品,918.41,0.0,918.41,0.0055635575922197795
P-JD-761200,ZARA 图书文具 48,图书文具,917.02,0.0,917.02,0.005555137229796477
P-DOUYIN-702714,小米 图书文具 70,运动户外,1316.12,399.73,916.3899999999999,0.0055513208065398716
P-JD-417657,小米 食品饮料 9,图书文具,911.77,0.0,911.77,0.005523333702658104
P-JD-646087,华为 运动户外 34,图书文具,909.87,0.0,909.87,0.005511823854741358
P-JD-972632,ZARA 美妆个护 39,美妆个护,1018.98,112.3,906.6800000000001,0.005492499425870614
P-DOUYIN-458250,小米 运动户外 9,图书文具,904.15,0.0,904.15,0.005477173154697264
P-JD-944294,华为 母婴用品 11,运动户外,901.01,0.0,901.01,0.00545815161656117
P-TAOBAO-162241,耐克 家居用品 45,母婴用品,3510.4700000000003,2614.12,896.3500000000004,0.005429922200091682
P-TAOBAO-266626,海尔 食品饮料 59,美妆个护,894.8199999999999,0.0,894.8199999999999,0.005420653743611353
P-JD-131666,华为 家居用品 43,电子产品,891.15,0.0,891.15,0.005398421563687957
P-JD-947034,格力 食品饮料 32,母婴用品,890.41,0.0,890.41,0.00539393878081512
P-JD-771983,优衣库 食品饮料 12,家居用品,885.9,0.0,885.9,0.005366618036549584
P-JD-514839,小米 运动户外 7,图书文具,883.35,0.0,883.35,0.005351170609082374
P-DOUYIN-740183,格力 家居用品 54,服装鞋帽,878.71,0.0,878.71,0.005323062348906745
P-JD-536145,格力 电子产品 66,美妆个护,1619.1299999999999,746.29,872.8399999999999,0.005287502976658695
P-JD-645490,小米 图书文具 85,运动户外,1557.07,689.51,867.56,0.005255517715079531
P-TAOBAO-983443,Apple 运动户外 99,母婴用品,862.93,0.0,862.93,0.005227470033050832
P-TAOBAO-845889,小米 电子产品 33,母婴用品,1243.29,381.37,861.92,0.005221351640210878
P-JD-848275,华为 电子产品 91,图书文具,1321.62,460.07,861.55,0.005219110248774459
P-DOUYIN-586761,海尔 美妆个护 53,服装鞋帽,1245.82,385.62,860.1999999999999,0.005210932198938877
P-DOUYIN-941066,阿迪达斯 母婴用品 32,母婴用品,854.05,0.0,854.05,0.005173676638576783
P-DOUYIN-704618,Apple 图书文具 43,美妆个护,853.34,0.0,853.34,0.005169375590144736
P-TAOBAO-840437,ZARA 美妆个护 4,家居用品,5489.16,4635.85,853.3099999999995,0.0051691938557039425
P-JD-146245,耐克 电子产品 77,服装鞋帽,2358.41,1512.14,846.2699999999998,0.005126546840265058
P-TAOBAO-661098,华为 电子产品 65,家居用品,3784.17,2938.27,845.9000000000001,0.005124305448828641
P-TAOBAO-657555,小米 食品饮料 93,图书文具,842.7,0.0,842.7,0.005104920441810965
P-TAOBAO-601598,耐克 运动户外 94,运动户外,834.44,0.0,834.44,0.005054882892446591
P-JD-307744,Apple 电子产品 83,食品饮料,827.23,0.0,827.23,0.00501120604850989
P-DOUYIN-782087,阿迪达斯 家居用品 13,母婴用品,1544.32,718.76,825.56,0.005001089497972541
P-DOUYIN-821510,Apple 电子产品 40,美妆个护,2207.29,1383.75,823.54,0.004988852712292633
P-JD-563400,阿迪达斯 电子产品 58,运动户外,813.61,0.0,813.61,0.004928698612390909
P-TAOBAO-225853,华为 美妆个护 47,图书文具,812.59,0.0,812.59,0.004922519641404026
P-DOUYIN-932305,三星 美妆个护 37,电子产品,807.04,0.0,807.04,0.004888898769857744
P-DOUYIN-220322,小米 服装鞋帽 30,家居用品,1903.05,1099.48,803.5699999999999,0.004867878152872952
P-JD-765459,耐克 母婴用品 33,美妆个护,797.8199999999999,0.0,797.8199999999999,0.004833045718388067
P-TAOBAO-936230,海尔 家居用品 59,图书文具,2803.84,2008.6799999999998,795.1600000000003,0.004816931931304626
P-JD-657631,华为 电子产品 10,运动户外,791.64,0.0,791.64,0.0047956084235851815
P-TAOBAO-113106,Apple 电子产品 97,食品饮料,1769.53,979.59,789.9399999999999,0.004785310138607041
P-JD-677791,华为 食品饮料 32,母婴用品,788.11,0.0,788.11,0.004774224337718808
P-DOUYIN-617819,三星 母婴用品 50,服装鞋帽,1189.71,402.1,787.61,0.004771195430372297
P-JD-375736,Apple 美妆个护 35,运动户外,786.42,0.0,786.42,0.004763986630887599
P-TAOBAO-784985,ZARA 服装鞋帽 57,美妆个护,784.21,0.0,784.21,0.004750598860416017
P-JD-135368,阿迪达斯 电子产品 76,服装鞋帽,783.58,0.0,783.58,0.004746782437159412
P-JD-489551,小米 母婴用品 46,电子产品,782.58,0.0,782.58,0.004740724622466388
P-JD-912677,耐克 图书文具 86,食品饮料,777.23,0.0,777.23,0.004708315313858712
P-TAOBAO-505335,ZARA 图书文具 7,运动户外,776.87,0.0,776.87,0.004706134500569223
P-DOUYIN-417760,格力 食品饮料 45,电子产品,3308.92,2532.5,776.4200000000001,0.004703408483957363
P-TAOBAO-726492,Apple 运动户外 70,美妆个护,3267.26,2493.48,773.7800000000002,0.0046874158531677815
P-DOUYIN-316886,ZARA 服装鞋帽 70,食品饮料,771.3399999999999,0.0,771.3399999999999,0.004672634785316802
P-DOUYIN-756765,格力 母婴用品 6,运动户外,769.39,0.0,769.39,0.004660822046665407
P-DOUYIN-553821,三星 服装鞋帽 14,运动户外,768.65,0.0,768.65,0.004656339263792569
P-TAOBAO-831823,Apple 美妆个护 14,电子产品,768.4,0.0,768.4,0.004654824810119314
P-TAOBAO-250103,华为 电子产品 7,运动户外,1509.8000000000002,743.28,766.5200000000002,0.0046434361184964305
P-DOUYIN-717445,小米 食品饮料 58,图书文具,4058.7,3292.2900000000004,766.4099999999994,0.004642769758880193
P-DOUYIN-355017,海尔 运动户外 10,母婴用品,765.62,0.0,765.62,0.0046379840852727085
P-JD-423976,小米 美妆个护 76,家居用品,2448.08,1688.05,760.03,0.004604120901138706
P-JD-167614,耐克 母婴用品 79,家居用品,759.58,0.0,759.58,0.004601394884526846
P-JD-134230,ZARA 服装鞋帽 71,食品饮料,755.1600000000001,0.0,755.1600000000001,0.004574619343583682
P-JD-117626,三星 家居用品 79,美妆个护,1027.0,273.13,753.87,0.0045668047626296815
P-DOUYIN-484587,格力 家居用品 83,图书文具,4242.62,3488.77,753.8499999999999,0.00456668360633582
P-JD-418369,阿迪达斯 母婴用品 41,运动户外,751.61,0.0,751.61,0.004553114101423448
P-DOUYIN-156720,华为 运动户外 94,家居用品,751.07,0.0,751.07,0.004549842881489216
P-JD-325572,三星 美妆个护 86,家居用品,748.19,0.0,748.19,0.0045323963751733075
P-DOUYIN-254041,Apple 运动户外 70,服装鞋帽,1324.26,577.35,746.91,0.004524642372366237
P-DOUYIN-212327,Apple 服装鞋帽 40,家居用品,1726.35,980.64,745.7099999999999,0.0045173729947346085
P-DOUYIN-349761,ZARA 母婴用品 86,电子产品,4133.8099999999995,3389.38,744.4299999999994,0.004509618991927535
P-JD-893627,三星 美妆个护 59,母婴用品,742.32,0.0,742.32,0.004496837002925259
P-DOUYIN-258299,Apple 美妆个护 43,食品饮料,740.53,0.0,740.53,0.004485993514624746
P-TAOBAO-456462,小米 美妆个护 91,母婴用品,1606.74,868.9,737.84,0.004469697993100513
P-JD-583648,格力 美妆个护 10,运动户外,733.48,0.0,733.48,0.004443285921038931
P-TAOBAO-618536,华为 图书文具 71,电子产品,1615.12,881.85,733.2699999999999,0.004442013779953395
P-DOUYIN-314515,海尔 食品饮料 62,图书文具,730.05,0.0,730.05,0.004422507616641859
P-TAOBAO-339342,海尔 服装鞋帽 62,电子产品,727.85,0.0,727.85,0.004409180424317208
P-JD-313385,海尔 服装鞋帽 56,图书文具,722.47,0.0,722.47,0.004376589381268742
P-DOUYIN-319757,三星 母婴用品 21,电子产品,3990.6,3270.56,720.04,0.004361868891564693
P-JD-899977,Apple 家居用品 21,服装鞋帽,717.5,0.0,717.5,0.004346482042244414
P-DOUYIN-516460,阿迪达斯 运动户外 25,图书文具,2421.13,1704.89,716.24,0.004338849195731204
P-TAOBAO-919045,耐克 家居用品 56,图书文具,2162.24,1447.81,714.4299999999998,0.00432788455113683
P-DOUYIN-192524,三星 家居用品 23,家居用品,891.76,180.54,711.22,0.004308438965972226
P-TAOBAO-657908,Apple 母婴用品 83,图书文具,1196.39,485.68,710.71,0.004305349480478784
P-TAOBAO-111829,Apple 运动户外 68,运动户外,1001.61,297.27,704.34,0.004266761200884224
P-JD-950129,华为 家居用品 63,服装鞋帽,697.45,0.0,697.45,0.004225022857649291
P-DOUYIN-431828,海尔 母婴用品 33,服装鞋帽,696.38,0.0,696.38,0.004218540995927756
P-DOUYIN-389433,三星 食品饮料 88,运动户外,693.51,0.0,693.51,0.0042011550677587784
P-DOUYIN-720970,三星 运动户外 61,电子产品,693.33,0.0,693.33,0.004200064661114034
P-JD-822196,海尔 美妆个护 4,美妆个护,689.85,0.0,689.85,0.0041789834659823125
P-DOUYIN-148006,优衣库 美妆个护 10,食品饮料,3230.17,2541.04,689.1300000000001,0.004174621839403336
P-DOUYIN-315436,ZARA 电子产品 80,电子产品,687.1,0.0,687.1,0.004162324475576498
P-DOUYIN-654405,三星 电子产品 56,图书文具,1722.31,1038.99,683.3199999999999,0.004139425936036867
P-JD-109203,优衣库 母婴用品 11,食品饮料,674.24,0.0,674.24,0.004084420978624214
P-JD-537678,ZARA 图书文具 94,家居用品,673.88,0.0,673.88,0.004082240165334726
P-TAOBAO-658901,海尔 运动户外 66,服装鞋帽,1634.76,961.41,673.35,0.004079029523547423
