category,ym_str,gmv,d_gmv,impression,ctr,cvr,arpu,contrib_impression,contrib_ctr,contrib_cvr,contrib_arpu
运动户外,2026-09,71336.88,0.3730655274293273,25,0.84,0.5714285714285714,1132.3314285714287,-0.39783896984797107,0.9642517797456547,-1.3375429500478724,0.03784974466377632
运动户外,2026-10,58641.12,-0.1959772877572057,27,0.7777777777777778,0.9047619047619048,1149.8258823529413,0.3927038791937708,-0.39270387919376926,2.3448244163259893,0.07823256503577669
运动户外,2026-11,65616.1,0.11238493568034968,32,0.75,0.7083333333333334,1312.3220000000001,1.5117598792655977,-0.323598923207229,-2.1778455115274165,1.1762035736933933
运动户外,2026-12,57097.08,-0.13906811566648436,26,0.8846153846153846,0.5217391304347826,1241.2408695652175,-1.4930767112442138,1.187042404136299,-2.1985419043331835,-0.40042612543181566
食品饮料,2025-02,80801.7,0.28668926951062446,37,0.6756756756756757,0.68,1262.5265625,0.5064089426587955,-1.024112327133648,-1.0959723653633138,0.1389280863113132
食品饮料,2025-03,61574.59,-0.27174871947173607,32,0.875,0.7142857142857143,1207.3449019607842,-0.5342509437642368,0.9512857895118368,0.18101371107247438,-0.16445806597825785
食品饮料,2025-04,68041.06,0.09986206103949868,25,1.24,0.5806451612903226,1134.0176666666666,-2.4720106451025963,3.491243507417382,-2.0742933583739753,-0.627434160741922
食品饮料,2025-05,67599.64,-0.006508688886491143,27,0.7037037037037037,0.9473684210526315,1145.7566101694915,11.824353948744127,-87.03892232898556,75.21456838024146,1.5822586713682358
食品饮料,2025-06,58134.02,-0.15085162292733756,31,0.8387096774193549,0.6538461538461539,1019.8950877192982,0.9158027988029113,1.1634427059413408,-2.4581503698744123,-0.7713900891355835
食品饮料,2025-07,71191.02,0.20261565220456035,39,0.5897435897435898,1.0,1130.0161904761906,1.1330538344230294,-1.7381518155432318,2.0969909744993678,0.5060428083021979
食品饮料,2025-08,57159.69,-0.2195177571942022,22,1.0454545454545454,0.782608695652174,1120.7782352941176,-2.608076904980566,2.6080769049805674,-1.1166406816744712,-0.0373940752307057
食品饮料,2025-09,58282.9,0.019459810195424865,51,0.49019607843137253,0.52,1079.312962962963,43.20613463967308,-38.921323631667754,-21.007605175398453,-1.9372544370132552
食品饮料,2025-10,68884.5,0.16712244912655372,28,0.7857142857142857,0.45454545454545453,1275.638888888889,-3.587914883266568,2.8230064453039163,-0.8049839722952631,0.9999999999999947
食品饮料,2025-11,74388.47,0.07686976771524101,23,1.1304347826086956,0.8461538461538461,1260.8215254237289,-2.559007267652407,4.732216445049783,8.083844847860755,-0.15199251895082355
食品饮料,2025-12,64543.54,-0.141960921885957,26,0.7307692307692307,0.42105263157894735,1112.8196551724138,0.863634304874576,-3.0730983932172498,-4.916447030289961,-0.879583528113234
食品饮料,2026-01,62891.33,-0.025931718457185227,34,0.7352941176470589,0.76,998.2750793650794,10.345013850030758,0.23804280912862932,22.773677446787577,-4.1888251440660325
食品饮料,2026-02,42839.12,-0.38395661254943647,29,0.6551724137931034,0.8947368421052632,1019.9790476190477,-0.4142777840795931,-0.3004822610190579,0.42507722293888506,0.05601803655865043
食品饮料,2026-03,41681.54,-0.02739335887948613,33,0.7272727272727273,0.5833333333333334,786.4441509433963,4.716899889803874,3.8112565954693,-15.61586030776256,-9.491923034781859
食品饮料,2026-04,64762.86,0.44067394595876763,24,0.7916666666666666,0.8947368421052632,1116.6010344827587,-0.7226515977151304,0.19252075307616998,0.9707196659692869,0.7954244905535359
食品饮料,2026-05,54906.35,-0.16510328422589993,27,0.9259259259259259,0.44,1076.5950980392156,0.7133900225463027,0.9488231005207493,-4.2988540190908315,-0.2209883744885654
食品饮料,2026-06,57130.7,0.03971261874618115,33,0.6363636363636364,0.8095238095238095,952.1783333333333,5.05307133595787,-9.443448819224294,15.35208398870071,-3.0923750341546645
食品饮料,2026-07,94492.82,0.5031822273590034,31,0.5483870967741935,0.7647058823529411,1330.8847887323946,-0.12424993090371574,-0.29569553254454917,-0.11318939706278049,0.6654585443076202
食品饮料,2026-08,74968.46,-0.2314563610231435,30,0.7666666666666667,0.6086956521739131,1153.3609230769232,-0.14166740839631595,1.447662501971249,-0.9858139076868853,-0.6185345403540229
食品饮料,2026-09,70125.66,-0.06677871619075937,33,0.8787878787878788,0.6206896551724138,1252.2439285714286,1.427253850344513,2.043936182646869,0.29220109844342623,1.2317826346758738
食品饮料,2026-10,70413.52,0.0040965146168971955,30,0.8333333333333334,0.76,1020.4857971014493,-23.266163731283136,-12.964637083163908,49.42914778171058,-49.959128279694625
食品饮料,2026-11,69000.08,-0.020277626163297313,26,0.8076923076923077,0.7619047619047619,1210.5277192982458,-7.05708067050211,-1.5412328471008028,0.12344296112180903,8.421972533871894
食品饮料,2026-12,59055.18,-0.15563540295161538,27,0.7407407407407407,0.4,1256.4931914893616,0.2424919219348818,-0.5559820613512987,-4.140169936725989,0.23945877651283298
