behavior_id,global_user_id,global_product_id,platform,session_id,behavior_type,behavior_time,duration_seconds,page_url,referrer,device_type,app_version,latitude,longitude,extra_data
73583,U-TAOBAO-711795,P-TAOBAO-658901,taobao,SES-TAOBAO-82103002,收藏,2025-03-09 12:49:51,113,/product/P-TAOBAO-658901,https://m.jd.com,mobile,,0.000000,0.000000,{}
73584,U-TAOBAO-429580,P-TAOBAO-226491,taobao,SES-TAOBAO-61600529,下单,2025-07-11 16:51:48,29,/product/P-TAOBAO-226491,https://m.jd.com,mobile,,0.000000,0.000000,{}
73585,U-TAOBAO-703478,P-TAOBAO-454567,taobao,SES-TAOBAO-17812625,下单,2026-02-25 13:48:30,170,/product/P-TAOBAO-454567,https://m.jd.com,mobile,,0.000000,0.000000,{}
73586,U-TAOBAO-429580,P-TAOBAO-456889,taobao,SES-TAOBAO-52225955,加购,2026-06-06 22:35:16,146,/product/P-TAOBAO-456889,https://m.jd.com,mobile,,0.000000,0.000000,{}
73587,U-TAOBAO-664374,P-TAOBAO-879796,taobao,SES-TAOBAO-28704733,加购,2025-07-15 18:06:49,35,/product/P-TAOBAO-879796,https://m.jd.com,mobile,,0.000000,0.000000,{}
73588,U-TAOBAO-146836,P-TAOBAO-253690,taobao,SES-TAOBAO-16770609,评价,2025-09-07 22:51:48,217,/product/P-TAOBAO-253690,https://m.jd.com,mobile,,0.000000,0.000000,{}
73589,U-TAOBAO-834368,P-TAOBAO-549972,taobao,SES-TAOBAO-63988910,支付,2025-11-17 09:11:26,276,/product/P-TAOBAO-549972,,mobile,,0.000000,0.000000,{}
73590,U-TAOBAO-880627,P-TAOBAO-331369,taobao,SES-TAOBAO-69897467,收藏,2026-11-16 11:37:15,24,/product/P-TAOBAO-331369,,mobile,,0.000000,0.000000,{}
73591,U-TAOBAO-778039,P-TAOBAO-931113,taobao,SES-TAOBAO-92424376,收藏,2025-12-22 11:09:16,122,/product/P-TAOBAO-931113,https://m.jd.com,mobile,,0.000000,0.000000,{}
73592,U-TAOBAO-791245,P-TAOBAO-201634,taobao,SES-TAOBAO-20921827,分享,2025-05-08 01:26:52,195,/product/P-TAOBAO-201634,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73593,U-TAOBAO-484269,P-TAOBAO-677864,taobao,SES-TAOBAO-31661848,加购,2025-06-16 22:52:24,98,/product/P-TAOBAO-677864,https://m.jd.com,mobile,,0.000000,0.000000,{}
73594,U-TAOBAO-576981,P-TAOBAO-113106,taobao,SES-TAOBAO-57415410,分享,2026-01-07 14:10:07,164,/product/P-TAOBAO-113106,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73595,U-TAOBAO-166213,P-TAOBAO-835139,taobao,SES-TAOBAO-98502150,评价,2025-10-10 12:22:37,160,/product/P-TAOBAO-835139,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73596,U-TAOBAO-213976,P-TAOBAO-825153,taobao,SES-TAOBAO-23726914,收藏,2026-07-15 13:26:44,293,/product/P-TAOBAO-825153,https://m.jd.com,mobile,,0.000000,0.000000,{}
73597,U-TAOBAO-303292,P-TAOBAO-467270,taobao,SES-TAOBAO-51066624,收藏,2026-10-05 12:31:45,175,/product/P-TAOBAO-467270,,mobile,,0.000000,0.000000,{}
73598,U-TAOBAO-959194,P-TAOBAO-426865,taobao,SES-TAOBAO-55914944,加购,2025-08-13 23:57:30,162,/product/P-TAOBAO-426865,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73599,U-TAOBAO-836789,P-TAOBAO-202563,taobao,SES-TAOBAO-74257341,分享,2025-03-12 23:35:45,19,/product/P-TAOBAO-202563,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73600,U-TAOBAO-636526,P-TAOBAO-960148,taobao,SES-TAOBAO-62251588,评价,2025-06-06 02:48:27,55,/product/P-TAOBAO-960148,,mobile,,0.000000,0.000000,{}
73601,U-TAOBAO-970105,P-TAOBAO-831878,taobao,SES-TAOBAO-80594469,支付,2026-12-17 12:37:04,50,/product/P-TAOBAO-831878,https://m.jd.com,mobile,,0.000000,0.000000,{}
73602,U-TAOBAO-290160,P-TAOBAO-855941,taobao,SES-TAOBAO-61642394,分享,2026-10-03 07:20:10,137,/product/P-TAOBAO-855941,https://m.jd.com,mobile,,0.000000,0.000000,{}
73603,U-TAOBAO-568199,P-TAOBAO-831878,taobao,SES-TAOBAO-27477124,收藏,2025-10-02 00:25:31,60,/product/P-TAOBAO-831878,,mobile,,0.000000,0.000000,{}
73604,U-TAOBAO-873898,P-TAOBAO-605816,taobao,SES-TAOBAO-95339253,浏览,2026-08-08 05:37:06,22,/product/P-TAOBAO-605816,https://m.jd.com,mobile,,0.000000,0.000000,{}
73605,U-TAOBAO-970105,P-TAOBAO-931113,taobao,SES-TAOBAO-98310900,浏览,2025-12-21 07:40:24,42,/product/P-TAOBAO-931113,,mobile,,0.000000,0.000000,{}
73606,U-TAOBAO-880311,P-TAOBAO-713031,taobao,SES-TAOBAO-74144850,分享,2026-11-26 07:06:35,218,/product/P-TAOBAO-713031,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73607,U-TAOBAO-213976,P-TAOBAO-456889,taobao,SES-TAOBAO-42541404,分享,2025-05-28 10:49:40,204,/product/P-TAOBAO-456889,,mobile,,0.000000,0.000000,{}
73608,U-TAOBAO-836789,P-TAOBAO-710524,taobao,SES-TAOBAO-14735612,收藏,2025-01-26 04:55:02,288,/product/P-TAOBAO-710524,https://m.jd.com,mobile,,0.000000,0.000000,{}
73609,U-TAOBAO-213976,P-TAOBAO-752151,taobao,SES-TAOBAO-70584311,评价,2026-04-01 16:04:48,221,/product/P-TAOBAO-752151,https://m.jd.com,mobile,,0.000000,0.000000,{}
73610,U-TAOBAO-303292,P-TAOBAO-825153,taobao,SES-TAOBAO-89146016,加购,2025-12-22 10:01:56,39,/product/P-TAOBAO-825153,https://m.jd.com,mobile,,0.000000,0.000000,{}
73611,U-TAOBAO-290160,P-TAOBAO-640190,taobao,SES-TAOBAO-49786342,评价,2026-01-23 03:19:35,24,/product/P-TAOBAO-640190,https://m.jd.com,mobile,,0.000000,0.000000,{}
73612,U-TAOBAO-303292,P-TAOBAO-563444,taobao,SES-TAOBAO-78684013,下单,2025-01-01 18:00:48,198,/product/P-TAOBAO-563444,https://m.jd.com,mobile,,0.000000,0.000000,{}
73613,U-TAOBAO-213976,P-TAOBAO-980617,taobao,SES-TAOBAO-68017593,分享,2026-01-14 20:12:40,153,/product/P-TAOBAO-980617,https://m.jd.com,mobile,,0.000000,0.000000,{}
73614,U-TAOBAO-959194,P-TAOBAO-923318,taobao,SES-TAOBAO-88916759,评价,2026-10-17 11:04:48,135,/product/P-TAOBAO-923318,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73615,U-TAOBAO-196565,P-TAOBAO-113106,taobao,SES-TAOBAO-20962939,收藏,2026-12-18 08:25:19,277,/product/P-TAOBAO-113106,,mobile,,0.000000,0.000000,{}
73616,U-TAOBAO-196565,P-TAOBAO-202563,taobao,SES-TAOBAO-66780550,分享,2026-09-09 21:07:11,242,/product/P-TAOBAO-202563,,mobile,,0.000000,0.000000,{}
73617,U-TAOBAO-290160,P-TAOBAO-855941,taobao,SES-TAOBAO-74454101,加购,2026-01-03 17:54:46,107,/product/P-TAOBAO-855941,,mobile,,0.000000,0.000000,{}
73618,U-TAOBAO-636526,P-TAOBAO-113106,taobao,SES-TAOBAO-58544134,评价,2026-06-09 06:34:54,210,/product/P-TAOBAO-113106,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73619,U-TAOBAO-873898,P-TAOBAO-456462,taobao,SES-TAOBAO-72312313,浏览,2026-10-21 11:56:55,151,/product/P-TAOBAO-456462,,mobile,,0.000000,0.000000,{}
73620,U-TAOBAO-827013,P-TAOBAO-697014,taobao,SES-TAOBAO-50689610,分享,2026-11-23 20:18:33,189,/product/P-TAOBAO-697014,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73621,U-TAOBAO-873898,P-TAOBAO-353331,taobao,SES-TAOBAO-89974969,评价,2026-09-14 18:42:24,15,/product/P-TAOBAO-353331,,mobile,,0.000000,0.000000,{}
73622,U-TAOBAO-844931,P-TAOBAO-878512,taobao,SES-TAOBAO-10024893,浏览,2026-05-06 09:48:23,40,/product/P-TAOBAO-878512,,mobile,,0.000000,0.000000,{}
73623,U-TAOBAO-316968,P-TAOBAO-825153,taobao,SES-TAOBAO-48784677,收藏,2025-06-15 06:26:05,119,/product/P-TAOBAO-825153,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73624,U-TAOBAO-636526,P-TAOBAO-812016,taobao,SES-TAOBAO-61650367,浏览,2026-05-18 13:29:01,100,/product/P-TAOBAO-812016,,mobile,,0.000000,0.000000,{}
73625,U-TAOBAO-502369,P-TAOBAO-341372,taobao,SES-TAOBAO-20809897,评价,2026-01-10 17:51:21,90,/product/P-TAOBAO-341372,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73626,U-TAOBAO-806411,P-TAOBAO-527743,taobao,SES-TAOBAO-96009765,支付,2025-07-25 18:28:20,295,/product/P-TAOBAO-527743,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73627,U-TAOBAO-196565,P-TAOBAO-792523,taobao,SES-TAOBAO-99839511,收藏,2025-03-13 14:31:37,287,/product/P-TAOBAO-792523,https://m.jd.com,mobile,,0.000000,0.000000,{}
73628,U-TAOBAO-261055,P-TAOBAO-549972,taobao,SES-TAOBAO-39661937,下单,2026-04-09 23:09:31,33,/product/P-TAOBAO-549972,,mobile,,0.000000,0.000000,{}
73629,U-TAOBAO-873898,P-TAOBAO-680924,taobao,SES-TAOBAO-57842840,收藏,2026-06-07 01:20:20,32,/product/P-TAOBAO-680924,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73630,U-TAOBAO-806411,P-TAOBAO-720152,taobao,SES-TAOBAO-14201231,加购,2026-09-15 19:19:55,273,/product/P-TAOBAO-720152,,mobile,,0.000000,0.000000,{}
73631,U-TAOBAO-531668,P-TAOBAO-763814,taobao,SES-TAOBAO-61921959,收藏,2026-10-18 08:59:45,277,/product/P-TAOBAO-763814,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73632,U-TAOBAO-959194,P-TAOBAO-844749,taobao,SES-TAOBAO-41384345,分享,2026-07-17 14:15:57,254,/product/P-TAOBAO-844749,https://m.jd.com,mobile,,0.000000,0.000000,{}
73633,U-TAOBAO-316968,P-TAOBAO-988666,taobao,SES-TAOBAO-56102292,浏览,2025-12-21 05:23:44,14,/product/P-TAOBAO-988666,https://m.jd.com,mobile,,0.000000,0.000000,{}
73634,U-TAOBAO-568199,P-TAOBAO-331369,taobao,SES-TAOBAO-61694637,加购,2025-05-20 14:44:44,71,/product/P-TAOBAO-331369,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73635,U-TAOBAO-213976,P-TAOBAO-664641,taobao,SES-TAOBAO-55329207,支付,2026-03-25 15:17:22,254,/product/P-TAOBAO-664641,https://m.jd.com,mobile,,0.000000,0.000000,{}
73636,U-TAOBAO-970105,P-TAOBAO-467270,taobao,SES-TAOBAO-66003474,评价,2025-05-25 03:17:16,119,/product/P-TAOBAO-467270,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73637,U-TAOBAO-303292,P-TAOBAO-681859,taobao,SES-TAOBAO-82129401,下单,2026-12-14 17:07:25,150,/product/P-TAOBAO-681859,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73638,U-TAOBAO-196565,P-TAOBAO-202563,taobao,SES-TAOBAO-57593724,收藏,2025-11-19 01:22:49,262,/product/P-TAOBAO-202563,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73639,U-TAOBAO-806411,P-TAOBAO-253690,taobao,SES-TAOBAO-79247952,分享,2025-12-23 22:31:08,225,/product/P-TAOBAO-253690,,mobile,,0.000000,0.000000,{}
73640,U-TAOBAO-836789,P-TAOBAO-393727,taobao,SES-TAOBAO-15840934,加购,2025-03-08 02:55:11,217,/product/P-TAOBAO-393727,https://m.jd.com,mobile,,0.000000,0.000000,{}
73641,U-TAOBAO-303292,P-TAOBAO-630253,taobao,SES-TAOBAO-82965153,加购,2026-07-27 13:59:48,290,/product/P-TAOBAO-630253,,mobile,,0.000000,0.000000,{}
73642,U-TAOBAO-303292,P-TAOBAO-456462,taobao,SES-TAOBAO-49027655,下单,2026-11-28 03:49:35,115,/product/P-TAOBAO-456462,https://m.jd.com,mobile,,0.000000,0.000000,{}
73643,U-TAOBAO-873898,P-TAOBAO-831878,taobao,SES-TAOBAO-50596975,浏览,2026-01-07 06:37:43,125,/product/P-TAOBAO-831878,,mobile,,0.000000,0.000000,{}
73644,U-TAOBAO-531668,P-TAOBAO-296518,taobao,SES-TAOBAO-93337752,浏览,2026-07-03 08:38:14,141,/product/P-TAOBAO-296518,https://m.jd.com,mobile,,0.000000,0.000000,{}
73645,U-TAOBAO-970105,P-TAOBAO-632474,taobao,SES-TAOBAO-86065148,浏览,2026-03-18 20:40:18,212,/product/P-TAOBAO-632474,https://m.jd.com,mobile,,0.000000,0.000000,{}
73646,U-TAOBAO-827013,P-TAOBAO-316157,taobao,SES-TAOBAO-71185206,下单,2025-01-28 10:08:52,37,/product/P-TAOBAO-316157,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73647,U-TAOBAO-290160,P-TAOBAO-694717,taobao,SES-TAOBAO-94008318,分享,2026-09-02 15:09:06,88,/product/P-TAOBAO-694717,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73648,U-TAOBAO-502369,P-TAOBAO-112777,taobao,SES-TAOBAO-15655401,下单,2025-02-01 22:38:36,120,/product/P-TAOBAO-112777,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73649,U-TAOBAO-636526,P-TAOBAO-677864,taobao,SES-TAOBAO-31557711,支付,2025-05-28 01:46:27,237,/product/P-TAOBAO-677864,https://m.jd.com,mobile,,0.000000,0.000000,{}
73650,U-TAOBAO-316968,P-TAOBAO-542761,taobao,SES-TAOBAO-23371263,下单,2025-02-10 19:03:24,237,/product/P-TAOBAO-542761,https://m.jd.com,mobile,,0.000000,0.000000,{}
73651,U-TAOBAO-970105,P-TAOBAO-316157,taobao,SES-TAOBAO-32620902,下单,2026-11-18 18:27:39,13,/product/P-TAOBAO-316157,https://m.jd.com,mobile,,0.000000,0.000000,{}
73652,U-TAOBAO-316968,P-TAOBAO-454567,taobao,SES-TAOBAO-18320442,浏览,2025-08-23 09:48:20,106,/product/P-TAOBAO-454567,,mobile,,0.000000,0.000000,{}
73653,U-TAOBAO-196565,P-TAOBAO-264657,taobao,SES-TAOBAO-78754023,浏览,2026-12-22 13:58:01,72,/product/P-TAOBAO-264657,,mobile,,0.000000,0.000000,{}
73654,U-TAOBAO-970105,P-TAOBAO-331369,taobao,SES-TAOBAO-40315397,支付,2026-05-06 05:57:50,98,/product/P-TAOBAO-331369,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73655,U-TAOBAO-806411,P-TAOBAO-542761,taobao,SES-TAOBAO-98952690,加购,2025-10-28 08:32:07,234,/product/P-TAOBAO-542761,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73656,U-TAOBAO-827013,P-TAOBAO-112777,taobao,SES-TAOBAO-77534485,下单,2025-12-28 23:47:20,40,/product/P-TAOBAO-112777,,mobile,,0.000000,0.000000,{}
73657,U-TAOBAO-502369,P-TAOBAO-201634,taobao,SES-TAOBAO-82937764,下单,2025-11-11 11:09:56,146,/product/P-TAOBAO-201634,,mobile,,0.000000,0.000000,{}
73658,U-TAOBAO-568199,P-TAOBAO-858268,taobao,SES-TAOBAO-25742350,分享,2026-07-12 04:47:07,186,/product/P-TAOBAO-858268,https://m.jd.com,mobile,,0.000000,0.000000,{}
73659,U-TAOBAO-502369,P-TAOBAO-494476,taobao,SES-TAOBAO-81306266,收藏,2025-08-21 05:51:30,18,/product/P-TAOBAO-494476,,mobile,,0.000000,0.000000,{}
73660,U-TAOBAO-261055,P-TAOBAO-835139,taobao,SES-TAOBAO-65850008,分享,2025-01-02 08:56:04,40,/product/P-TAOBAO-835139,,mobile,,0.000000,0.000000,{}
73661,U-TAOBAO-880311,P-TAOBAO-363689,taobao,SES-TAOBAO-40613377,分享,2025-11-28 12:06:37,17,/product/P-TAOBAO-363689,https://m.jd.com,mobile,,0.000000,0.000000,{}
73662,U-TAOBAO-836789,P-TAOBAO-578223,taobao,SES-TAOBAO-66719879,收藏,2026-03-14 07:35:53,184,/product/P-TAOBAO-578223,https://m.jd.com,mobile,,0.000000,0.000000,{}
73663,U-TAOBAO-827013,P-TAOBAO-613192,taobao,SES-TAOBAO-27632941,加购,2025-05-26 06:06:12,251,/product/P-TAOBAO-613192,https://m.jd.com,mobile,,0.000000,0.000000,{}
73664,U-TAOBAO-519446,P-TAOBAO-331369,taobao,SES-TAOBAO-72552744,下单,2025-01-10 18:37:54,36,/product/P-TAOBAO-331369,https://m.jd.com,mobile,,0.000000,0.000000,{}
73665,U-TAOBAO-213976,P-TAOBAO-550718,taobao,SES-TAOBAO-78244286,支付,2026-06-05 04:20:38,116,/product/P-TAOBAO-550718,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73666,U-TAOBAO-502369,P-TAOBAO-630253,taobao,SES-TAOBAO-75356789,下单,2026-10-15 23:56:53,108,/product/P-TAOBAO-630253,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73667,U-TAOBAO-303292,P-TAOBAO-878512,taobao,SES-TAOBAO-70613717,下单,2025-01-07 21:22:22,137,/product/P-TAOBAO-878512,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73668,U-TAOBAO-519446,P-TAOBAO-747581,taobao,SES-TAOBAO-67078535,收藏,2025-10-25 11:59:07,46,/product/P-TAOBAO-747581,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73669,U-TAOBAO-844931,P-TAOBAO-436525,taobao,SES-TAOBAO-93052528,浏览,2026-06-24 16:51:33,275,/product/P-TAOBAO-436525,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73670,U-TAOBAO-502369,P-TAOBAO-923318,taobao,SES-TAOBAO-46696466,下单,2025-04-01 11:41:07,114,/product/P-TAOBAO-923318,https://m.jd.com,mobile,,0.000000,0.000000,{}
73671,U-TAOBAO-519446,P-TAOBAO-247685,taobao,SES-TAOBAO-17571011,浏览,2025-02-20 01:12:24,162,/product/P-TAOBAO-247685,https://m.jd.com,mobile,,0.000000,0.000000,{}
73672,U-TAOBAO-806411,P-TAOBAO-341372,taobao,SES-TAOBAO-74026475,收藏,2026-06-05 02:42:53,95,/product/P-TAOBAO-341372,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73673,U-TAOBAO-213976,P-TAOBAO-519876,taobao,SES-TAOBAO-75165816,分享,2026-10-12 19:00:27,31,/product/P-TAOBAO-519876,https://m.jd.com,mobile,,0.000000,0.000000,{}
73674,U-TAOBAO-880311,P-TAOBAO-635118,taobao,SES-TAOBAO-76357060,评价,2025-11-07 05:08:53,264,/product/P-TAOBAO-635118,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73675,U-TAOBAO-568199,P-TAOBAO-792523,taobao,SES-TAOBAO-50833583,加购,2026-10-22 05:31:30,206,/product/P-TAOBAO-792523,https://m.jd.com,mobile,,0.000000,0.000000,{}
73676,U-TAOBAO-196565,P-TAOBAO-295813,taobao,SES-TAOBAO-99131103,分享,2026-08-04 08:06:20,145,/product/P-TAOBAO-295813,,mobile,,0.000000,0.000000,{}
73677,U-TAOBAO-844931,P-TAOBAO-585212,taobao,SES-TAOBAO-62050897,分享,2025-05-09 21:30:20,137,/product/P-TAOBAO-585212,https://m.jd.com,mobile,,0.000000,0.000000,{}
73678,U-TAOBAO-880311,P-TAOBAO-130610,taobao,SES-TAOBAO-83428018,加购,2025-12-22 15:16:15,193,/product/P-TAOBAO-130610,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73679,U-TAOBAO-373907,P-TAOBAO-680477,taobao,SES-TAOBAO-89120210,加购,2025-06-15 03:07:54,298,/product/P-TAOBAO-680477,,mobile,,0.000000,0.000000,{}
73680,U-TAOBAO-481387,P-TAOBAO-635118,taobao,SES-TAOBAO-69042220,下单,2026-06-01 21:57:44,191,/product/P-TAOBAO-635118,https://m.jd.com,mobile,,0.000000,0.000000,{}
73681,U-TAOBAO-437963,P-TAOBAO-226491,taobao,SES-TAOBAO-73088841,分享,2026-05-19 02:05:43,44,/product/P-TAOBAO-226491,,mobile,,0.000000,0.000000,{}
73682,U-TAOBAO-174152,P-TAOBAO-226491,taobao,SES-TAOBAO-69134213,分享,2025-11-14 00:41:02,171,/product/P-TAOBAO-226491,,mobile,,0.000000,0.000000,{}
73683,U-TAOBAO-157578,P-TAOBAO-454567,taobao,SES-TAOBAO-29690524,加购,2026-05-08 08:40:49,204,/product/P-TAOBAO-454567,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73684,U-TAOBAO-174152,P-TAOBAO-752151,taobao,SES-TAOBAO-99323867,浏览,2025-03-11 09:28:24,102,/product/P-TAOBAO-752151,,mobile,,0.000000,0.000000,{}
73685,U-TAOBAO-905017,P-TAOBAO-835139,taobao,SES-TAOBAO-80540108,分享,2025-12-15 02:00:59,34,/product/P-TAOBAO-835139,https://m.jd.com,mobile,,0.000000,0.000000,{}
73686,U-TAOBAO-969665,P-TAOBAO-697014,taobao,SES-TAOBAO-83695484,评价,2025-01-19 15:05:22,137,/product/P-TAOBAO-697014,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73687,U-TAOBAO-262412,P-TAOBAO-713031,taobao,SES-TAOBAO-21739115,下单,2026-04-09 02:34:34,151,/product/P-TAOBAO-713031,https://m.jd.com,mobile,,0.000000,0.000000,{}
73688,U-TAOBAO-762352,P-TAOBAO-784054,taobao,SES-TAOBAO-30446782,评价,2026-08-03 17:37:57,134,/product/P-TAOBAO-784054,https://m.jd.com,mobile,,0.000000,0.000000,{}
73689,U-TAOBAO-861926,P-TAOBAO-254005,taobao,SES-TAOBAO-41553324,下单,2026-02-16 02:31:58,138,/product/P-TAOBAO-254005,,mobile,,0.000000,0.000000,{}
73690,U-TAOBAO-157578,P-TAOBAO-353331,taobao,SES-TAOBAO-19079682,收藏,2026-12-23 22:55:09,40,/product/P-TAOBAO-353331,https://m.jd.com,mobile,,0.000000,0.000000,{}
73691,U-TAOBAO-969665,P-TAOBAO-295494,taobao,SES-TAOBAO-65046417,浏览,2025-07-26 08:24:45,91,/product/P-TAOBAO-295494,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73692,U-TAOBAO-968013,P-TAOBAO-613192,taobao,SES-TAOBAO-50105360,支付,2026-05-06 22:40:04,191,/product/P-TAOBAO-613192,https://m.jd.com,mobile,,0.000000,0.000000,{}
73693,U-TAOBAO-905017,P-TAOBAO-635118,taobao,SES-TAOBAO-70980626,加购,2025-12-26 11:58:44,263,/product/P-TAOBAO-635118,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73694,U-TAOBAO-373907,P-TAOBAO-519876,taobao,SES-TAOBAO-47723428,支付,2026-08-22 18:21:30,189,/product/P-TAOBAO-519876,https://m.jd.com,mobile,,0.000000,0.000000,{}
73695,U-TAOBAO-861926,P-TAOBAO-456462,taobao,SES-TAOBAO-79743600,分享,2025-04-18 05:16:02,119,/product/P-TAOBAO-456462,https://m.jd.com,mobile,,0.000000,0.000000,{}
73696,U-TAOBAO-969665,P-TAOBAO-341372,taobao,SES-TAOBAO-17610664,浏览,2025-10-16 23:20:42,136,/product/P-TAOBAO-341372,,mobile,,0.000000,0.000000,{}
73697,U-TAOBAO-968013,P-TAOBAO-129305,taobao,SES-TAOBAO-33225775,支付,2026-05-14 20:58:57,228,/product/P-TAOBAO-129305,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73698,U-TAOBAO-157578,P-TAOBAO-224833,taobao,SES-TAOBAO-87244584,下单,2025-05-02 04:51:46,187,/product/P-TAOBAO-224833,https://m.jd.com,mobile,,0.000000,0.000000,{}
73699,U-TAOBAO-905017,P-TAOBAO-467270,taobao,SES-TAOBAO-59937758,支付,2025-08-27 13:17:58,224,/product/P-TAOBAO-467270,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73700,U-TAOBAO-231587,P-TAOBAO-353331,taobao,SES-TAOBAO-80161447,收藏,2026-10-20 16:57:56,90,/product/P-TAOBAO-353331,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73701,U-TAOBAO-231587,P-TAOBAO-812016,taobao,SES-TAOBAO-83144925,评价,2026-05-16 01:34:50,265,/product/P-TAOBAO-812016,,mobile,,0.000000,0.000000,{}
73702,U-TAOBAO-231587,P-TAOBAO-763814,taobao,SES-TAOBAO-38017546,支付,2025-04-06 14:51:42,286,/product/P-TAOBAO-763814,,mobile,,0.000000,0.000000,{}
73703,U-TAOBAO-761774,P-TAOBAO-844749,taobao,SES-TAOBAO-34556040,评价,2025-11-24 09:20:18,209,/product/P-TAOBAO-844749,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73704,U-TAOBAO-231587,P-TAOBAO-129305,taobao,SES-TAOBAO-36466823,分享,2025-10-20 02:52:07,21,/product/P-TAOBAO-129305,,mobile,,0.000000,0.000000,{}
73705,U-TAOBAO-762352,P-TAOBAO-295494,taobao,SES-TAOBAO-99550826,评价,2026-12-19 16:36:43,171,/product/P-TAOBAO-295494,https://m.jd.com,mobile,,0.000000,0.000000,{}
73706,U-TAOBAO-373907,P-TAOBAO-246901,taobao,SES-TAOBAO-96971649,浏览,2026-01-01 07:10:29,153,/product/P-TAOBAO-246901,,mobile,,0.000000,0.000000,{}
73707,U-TAOBAO-789939,P-TAOBAO-353331,taobao,SES-TAOBAO-98693741,收藏,2025-04-03 13:50:44,267,/product/P-TAOBAO-353331,https://m.jd.com,mobile,,0.000000,0.000000,{}
73708,U-TAOBAO-762352,P-TAOBAO-752151,taobao,SES-TAOBAO-36234995,浏览,2026-04-22 04:32:07,60,/product/P-TAOBAO-752151,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73709,U-TAOBAO-912481,P-TAOBAO-774200,taobao,SES-TAOBAO-94057649,下单,2025-03-17 04:17:15,167,/product/P-TAOBAO-774200,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73710,U-TAOBAO-664913,P-TAOBAO-436525,taobao,SES-TAOBAO-88944205,浏览,2025-03-24 03:46:56,137,/product/P-TAOBAO-436525,,mobile,,0.000000,0.000000,{}
73711,U-TAOBAO-262412,P-TAOBAO-353331,taobao,SES-TAOBAO-19912415,下单,2026-07-24 01:56:05,115,/product/P-TAOBAO-353331,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73712,U-TAOBAO-905017,P-TAOBAO-720152,taobao,SES-TAOBAO-20297591,收藏,2026-03-01 13:38:52,132,/product/P-TAOBAO-720152,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73713,U-TAOBAO-969665,P-TAOBAO-855941,taobao,SES-TAOBAO-52598464,评价,2026-08-06 07:55:16,94,/product/P-TAOBAO-855941,https://m.jd.com,mobile,,0.000000,0.000000,{}
73714,U-TAOBAO-761774,P-TAOBAO-713031,taobao,SES-TAOBAO-17146035,下单,2025-08-01 14:33:26,67,/product/P-TAOBAO-713031,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73715,U-TAOBAO-969665,P-TAOBAO-936907,taobao,SES-TAOBAO-71931100,分享,2026-02-18 23:48:38,15,/product/P-TAOBAO-936907,https://m.taobao.com,mobile,,0.000000,0.000000,{}
73716,U-TAOBAO-762352,P-TAOBAO-681859,taobao,SES-TAOBAO-39694438,加购,2026-06-28 23:17:19,163,/product/P-TAOBAO-681859,,mobile,,0.000000,0.000000,{}
